PCDS,LAT,LONG,pcds_clean
SP2 7LD,51.07132,-1.818563,SP27LD
SP2 7PU,51.06968,-1.816828,SP27PU
SP2 7SU,51.06957,-1.800687,SP27SU
SP2 7UD,51.06629,-1.817584,SP27UD
SP2 9PB,51.09118,-1.829808,SP29PB
SP4 6AT,51.12727,-1.788276,SP46AT
SP4 6BU,51.10235,-1.781978,SP46BU
SP4 6EB,51.10259,-1.780477,SP46EB
SP4 7HD,51.17186,-1.780835,SP47HD
SP4 7RX,51.17547,-1.761821,SP47RX
SP4 7XY,51.16269,-1.765748,SP47XY
SP4 8DQ,51.19519,-1.769505,SP48DQ
SP4 8HA,51.20085,-1.772654,SP48HA
SP5 5PA,50.95568,-1.999842,SP55PA
SP7 8BP,51.0075,-2.197192,SP78BP
SP7 8PL,51.00925,-2.189275,SP78PL
SP7 9QJ,51.01743,-2.187027,SP79QJ
SP8 4AB,51.03704,-2.273422,SP84AB
SP8 4DZ,51.04025,-2.276935,SP84DZ
SP8 4FA,51.04773,-2.282714,SP84FA
SP9 7LG,51.24274,-1.664561,SP97LG
SP9 7QD,51.23897,-1.659087,SP97QD
SR1 1NA,54.90599,-1.379563,SR11NA
SR1 1PB,54.90427,-1.377282,SR11PB
SR1 2BP,54.90861,-1.367295,SR12BP
SR1 2BS,54.90749,-1.375017,SR12BS
SR1 2DN,54.90948,-1.367562,SR12DN
SR1 2JH,54.90606,-1.367117,SR12JH
SR2 7JP,54.90133,-1.388726,SR27JP
SR2 9TQ,54.87995,-1.372186,SR29TQ
SR3 1EB,54.88094,-1.405494,SR31EB
SR3 1HN,54.87421,-1.403131,SR31HN
SR3 2FD,54.86606,-1.413877,SR32FD
SR3 3XW,54.86285,-1.43843,SR33XW
SR3 4EN,54.8882,-1.428849,SR34EN
SR3 4JH,54.88523,-1.4343,SR34JH
SR4 0FA,54.90547,-1.425906,SR40FA
SR5 2DE,54.92425,-1.398318,SR52DE
SR5 2HZ,54.92069,-1.401679,SR52HZ
SR5 2TA,54.91831,-1.414991,SR52TA
SR5 2TJ,54.91791,-1.416712,SR52TJ
SR5 2TZ,54.9182,-1.418315,SR52TZ
SR5 3AD,54.92264,-1.419281,SR53AD
SR5 3PE,54.91364,-1.438597,SR53PE
SR5 3RL,54.91214,-1.45392,SR53RL
SR6 0EA,54.91552,-1.374737,SR60EA
SR6 0QA,54.91424,-1.37329,SR60QA
SR7 7PR,54.82213,-1.327699,SR77PR
SR8 1PH,54.74906,-1.33138,SR81PH
SR8 2RR,54.75237,-1.365833,SR82RR
SR8 3LJ,54.78823,-1.333891,SR83LJ
SR8 4NL,54.76471,-1.320632,SR84NL
SR8 4PH,54.76768,-1.321981,SR84PH
SR8 5AS,54.76657,-1.33305,SR85AS
SS0 0JB,51.56339,0.668676,SS00JB
SS0 0NF,51.55929,0.684884,SS00NF
SS0 0QH,51.5567,0.686334,SS00QH
SS0 0RJ,51.55689,0.695536,SS00RJ
SS0 7BX,51.54152,0.697915,SS07BX
SS0 7EL,51.54134,0.695524,SS07EL
SS0 7HG,51.53975,0.692748,SS07HG
SS0 7LF,51.53909,0.698377,SS07LF
SS0 7LX,51.53793,0.693073,SS07LX
SS0 7SR,51.53682,0.689921,SS07SR
SS0 7SS,51.53651,0.690552,SS07SS
SS0 8BJ,51.53978,0.686332,SS08BJ
SS0 8LQ,51.5401,0.684995,SS08LQ
SS0 9AA,51.54841,0.70001,SS09AA
SS0 9EU,51.549,0.693193,SS09EU
SS0 9FH,51.54688,0.70028,SS09FH
SS0 9HR,51.54546,0.68218,SS09HR
SS0 9HT,51.54497,0.685166,SS09HT
SS0 9HW,51.54543,0.683145,SS09HW
SS0 9LG,51.54456,0.69071,SS09LG
SS0 9LJ,51.54505,0.688517,SS09LJ
SS0 9LL,51.5443,0.689079,SS09LL
SS0 9PE,51.54569,0.68531,SS09PE
SS0 9RH,51.55107,0.679092,SS09RH
SS0 9ST,51.54585,0.680545,SS09ST
SS0 9SZ,51.54598,0.673859,SS09SZ
SS0 9TW,51.54748,0.680929,SS09TW
SS1 1AT,51.53627,0.712963,SS11AT
SS1 1BH,51.53569,0.712799,SS11BH
SS1 1BX,51.53511,0.713226,SS11BX
SS1 1EF,51.53632,0.710457,SS11EF
SS1 1NX,51.54007,0.708545,SS11NX
SS1 1PG,51.54012,0.707062,SS11PG
SS1 2BB,51.53743,0.715729,SS12BB
SS1 2FS,51.54064,0.72104,SS12FS
SS1 2JD,51.53402,0.728202,SS12JD
SS1 2LR,51.53988,0.719596,SS12LR
SS1 2NS,51.53894,0.720506,SS12NS
SS1 2PQ,51.5404,0.723853,SS12PQ
SS1 2SF,51.53561,0.731917,SS12SF
SS1 2YN,51.53099,0.735087,SS12YN
SS1 3AA,51.53045,0.741485,SS13AA
SS1 3DT,51.53867,0.741936,SS13DT
SS1 3JB,51.53379,0.761615,SS13JB
SS11 7DP,51.625,0.526512,SS117DP
SS11 8BB,51.61369,0.523804,SS118BB
SS11 8DX,51.61374,0.529151,SS118DX
SS11 8UD,51.60052,0.557964,SS118UD
SS11 8XG,51.60477,0.542085,SS118XG
SS11 8YB,51.60181,0.545443,SS118YB
SS11 8YR,51.60093,0.547488,SS118YR
SS11 8YU,51.6008,0.549098,SS118YU
SS12 0RA,51.61352,0.520141,SS120RA
SS12 9HZ,51.59027,0.528397,SS129HZ
SS13 1FG,51.57747,0.510077,SS131FG
SS13 1LT,51.58758,0.51446,SS131LT
SS13 2BN,51.57442,0.514686,SS132BN
SS13 2BZ,51.56573,0.516732,SS132BZ
SS13 3AS,51.56526,0.505523,SS133AS
SS13 3DU,51.56615,0.504071,SS133DU
SS13 3FB,51.56394,0.504094,SS133FB
SS13 3LP,51.57067,0.499802,SS133LP
SS13 3LR,51.57074,0.49845,SS133LR
SS14 1EA,51.5705,0.457308,SS141EA
SS14 1ET,51.57026,0.46174,SS141ET
SS14 1GJ,51.57102,0.456456,SS141GJ
SS14 1LS,51.57035,0.466868,SS141LS
SS14 1QD,51.57109,0.478064,SS141QD
SS14 1QQ,51.57026,0.480745,SS141QQ
SS14 1SB,51.568,0.491518,SS141SB
SS14 2LU,51.57388,0.470797,SS142LU
SS14 2LX,51.57434,0.471501,SS142LX
SS14 2NN,51.57862,0.476828,SS142NN
SS14 2SR,51.58093,0.483723,SS142SR
SS14 3AY,51.5815,0.449429,SS143AY
SS14 3BB,51.5821,0.453055,SS143BB
SS14 3HJ,51.5843,0.449204,SS143HJ
SS14 3RZ,51.57787,0.488881,SS143RZ
SS15 5BF,51.56739,0.429666,SS155BF
SS15 5FP,51.56767,0.427545,SS155FP
SS15 5LX,51.57241,0.423728,SS155LX
SS15 5RS,51.57783,0.427278,SS155RS
SS15 5UR,51.57083,0.429055,SS155UR
SS15 6AG,51.5737,0.419582,SS156AG
SS15 6BA,51.57727,0.419613,SS156BA
SS15 6LF,51.57254,0.407859,SS156LF
SS15 6SL,51.57761,0.40283,SS156SL
SS15 6SS,51.57487,0.401863,SS156SS
SS15 6TQ,51.57762,0.398674,SS156TQ
SS16 4BD,51.56568,0.47207,SS164BD
SS16 4PY,51.55893,0.486246,SS164PY
SS16 4TR,51.56076,0.495768,SS164TR
SS16 5NJ,51.56124,0.451774,SS165NJ
SS16 5TP,51.56238,0.447564,SS165TP
SS16 6NR,51.56482,0.408461,SS166NR
SS17 0AD,51.51578,0.437239,SS170AD
SS17 0RN,51.50297,0.429782,SS170RN
SS17 7AB,51.52497,0.436561,SS177AB
SS17 7EJ,51.52011,0.441939,SS177EJ
SS2 4AF,51.55076,0.726232,SS24AF
SS2 4LP,51.54778,0.733007,SS24LP
SS2 4QR,51.54934,0.739722,SS24QR
SS2 4QY,51.55109,0.742885,SS24QY
SS2 5BZ,51.54427,0.713684,SS25BZ
SS2 5SE,51.56315,0.709253,SS25SE
SS2 6BB,51.54384,0.708207,SS26BB
SS2 6ER,51.54488,0.708975,SS26ER
SS2 6HJ,51.54808,0.703496,SS26HJ
SS2 6JD,51.54376,0.705721,SS26JD
SS2 6LD,51.55153,0.708808,SS26LD
SS2 6NJ,51.55321,0.701045,SS26NJ
SS2 6NN,51.55738,0.698363,SS26NN
SS2 6PE,51.55201,0.702012,SS26PE
SS2 6RQ,51.56377,0.700675,SS26RQ
SS2 6SA,51.56004,0.699228,SS26SA
SS2 6XA,51.56649,0.693463,SS26XA
SS3 0FQ,51.55063,0.788905,SS30FQ
SS3 0FT,51.55191,0.793687,SS30FT
SS3 9QE,51.53174,0.785429,SS39QE
SS3 9QY,51.53506,0.795078,SS39QY
SS4 1AJ,51.5824,0.705995,SS41AJ
SS4 1AS,51.58273,0.70307,SS41AS
SS4 1BB,51.58063,0.70615,SS41BB
SS4 1PX,51.5831,0.705892,SS41PX
SS4 1XG,51.58483,0.688151,SS41XG
SS5 4DS,51.59956,0.669048,SS54DS
SS6 7BY,51.58566,0.604538,SS67BY
SS6 7HH,51.58899,0.601104,SS67HH
SS6 7LH,51.57728,0.627211,SS67LH
SS6 7NY,51.58064,0.612075,SS67NY
SS6 7UZ,51.5785,0.605182,SS67UZ
SS6 8JQ,51.5865,0.607719,SS68JQ
SS6 9ET,51.5973,0.581825,SS69ET
SS6 9TQ,51.59,0.58336,SS69TQ
SS7 1BU,51.56301,0.585783,SS71BU
SS7 1QQ,51.55288,0.589637,SS71QQ
SS7 2BN,51.55269,0.61157,SS72BN
SS7 2BT,51.55195,0.613389,SS72BT
SS7 2EE,51.54966,0.624192,SS72EE
SS7 2PA,51.55328,0.60817,SS72PA
SS7 2RF,51.55375,0.609596,SS72RF
SS7 3BT,51.56552,0.578551,SS73BT
SS7 4AD,51.56792,0.563607,SS74AD
SS7 4EX,51.57056,0.55361,SS74EX
SS7 4HH,51.57245,0.558306,SS74HH
SS7 4PS,51.57403,0.564672,SS74PS
SS7 4QN,51.57187,0.565359,SS74QN
SS7 5SQ,51.56701,0.552343,SS75SQ
SS7 5TG,51.56773,0.548776,SS75TG
SS8 0PB,51.52134,0.559318,SS80PB
SS8 7AT,51.51982,0.593196,SS87AT
SS8 7RD,51.52296,0.596071,SS87RD
SS8 9FH,51.53115,0.584179,SS89FH
SS8 9RZ,51.53162,0.586153,SS89RZ
SS9 1EN,51.54189,0.666134,SS91EN
SS9 2AH,51.54825,0.65084,SS92AH
SS9 3DN,51.54912,0.65555,SS93DN
SS9 3EB,51.54911,0.658262,SS93EB
SS9 3HU,51.54767,0.672891,SS93HU
SS9 4HU,51.553,0.658171,SS94HU
SS9 5PT,51.57014,0.648434,SS95PT
ST1 3AD,53.0235,-2.175699,ST13AD
ST1 3EU,53.01739,-2.168624,ST13EU
ST1 3EY,53.01795,-2.168,ST13EY
ST1 3LL,53.02,-2.168947,ST13LL
ST1 4EU,53.02279,-2.179856,ST14EU
ST1 4JH,53.02065,-2.180712,ST14JH
ST1 5DD,53.02917,-2.179883,ST15DD
ST1 5NS,53.02489,-2.188378,ST15NS
ST1 5PR,53.02138,-2.195548,ST15PR
ST1 5RW,53.02557,-2.177661,ST15RW
ST1 5SN,53.02517,-2.192762,ST15SN
ST1 6EZ,53.04326,-2.165593,ST16EZ
ST10 1HJ,52.98384,-1.982441,ST101HJ
ST13 5DN,53.10493,-2.026066,ST135DN
ST13 5HH,53.10627,-2.025111,ST135HH
ST13 5QG,53.09761,-2.032454,ST135QG
ST13 6AU,53.10978,-2.018988,ST136AU
ST13 6HQ,53.10712,-2.024081,ST136HQ
ST13 6HU,53.10612,-2.022243,ST136HU
ST13 6LP,53.10666,-2.017672,ST136LP
ST13 7HP,53.0685,-2.044983,ST137HP
ST13 8TY,53.14555,-1.983571,ST138TY
ST14 7JZ,52.89934,-1.870697,ST147JZ
ST14 8AG,52.89893,-1.86337,ST148AG
ST15 0SH,52.88645,-2.140694,ST150SH
ST15 0TL,52.88609,-2.140158,ST150TL
ST15 8AR,52.89951,-2.136975,ST158AR
ST15 8LQ,52.90915,-2.158135,ST158LQ
ST16 1BQ,52.80366,-2.124034,ST161BQ
ST16 1GD,52.80156,-2.128374,ST161GD
ST16 1NP,52.82361,-2.126332,ST161NP
ST16 2AD,52.80859,-2.119138,ST162AD
ST16 2BT,52.80753,-2.119209,ST162BT
ST16 2DE,52.80768,-2.119981,ST162DE
ST16 2LY,52.80613,-2.111862,ST162LY
ST16 2RH,52.81552,-2.120937,ST162RH
ST16 2RS,52.81731,-2.12348,ST162RS
ST16 2ST,52.81288,-2.125722,ST162ST
ST16 3AR,52.81294,-2.118823,ST163AR
ST16 3BU,52.81662,-2.118982,ST163BU
ST16 3DP,52.82296,-2.115556,ST163DP
ST16 3DU,52.81867,-2.122044,ST163DU
ST16 3EL,52.82224,-2.112735,ST163EL
ST16 3NG,52.81569,-2.11113,ST163NG
ST16 3RS,52.80907,-2.099037,ST163RS
ST16 3TB,52.81784,-2.118956,ST163TB
ST17 4AL,52.80112,-2.115365,ST174AL
ST17 4EB,52.79316,-2.11088,ST174EB
ST17 4XX,52.79345,-2.099476,ST174XX
ST18 0BF,52.81299,-2.081851,ST180BF
ST18 0ES,52.81496,-2.086365,ST180ES
ST18 0FX,52.81683,-2.084173,ST180FX
ST18 0FZ,52.81493,-2.088086,ST180FZ
ST18 0GB,52.81555,-2.082479,ST180GB
ST18 0GP,52.81776,-2.084397,ST180GP
ST18 0LQ,52.81613,-2.084943,ST180LQ
ST18 0PS,52.82598,-2.001912,ST180PS
ST18 0WL,52.81646,-2.078326,ST180WL
ST18 9AP,52.76558,-2.108305,ST189AP
ST19 5DH,52.72518,-2.114245,ST195DH
ST19 9BS,52.6765,-2.173811,ST199BS
ST2 8EJ,53.03796,-2.132882,ST28EJ
ST2 8FA,53.03849,-2.137939,ST28FA
ST2 8PN,53.03156,-2.136873,ST28PN
ST2 9AF,53.02362,-2.147701,ST29AF
ST2 9JZ,53.01382,-2.136951,ST29JZ
ST2 9RJ,53.01306,-2.145206,ST29RJ
ST20 0PN,52.80304,-2.306955,ST200PN
ST3 1AZ,52.99376,-2.136515,ST31AZ
ST3 1ED,52.99109,-2.134228,ST31ED
ST3 1RJ,52.98452,-2.131228,ST31RJ
ST3 3EA,52.97526,-2.153836,ST33EA
ST3 4EG,52.97887,-2.137169,ST34EG
ST3 4JF,52.98288,-2.131551,ST34JF
ST3 4QX,52.97795,-2.122332,ST34QX
ST3 5SQ,52.99936,-2.134924,ST35SQ
ST3 5XA,52.99784,-2.117159,ST35XA
ST3 6FB,52.97761,-2.097862,ST36FB
ST4 1EH,53.0018,-2.182466,ST41EH
ST4 1HH,53.00513,-2.182212,ST41HH
ST4 1NH,53.00357,-2.186005,ST41NH
ST4 2DN,53.01522,-2.185876,ST42DN
ST4 2HE,53.00021,-2.160451,ST42HE
ST4 2JX,53.00176,-2.161857,ST42JX
ST4 2LJ,53.00057,-2.161227,ST42LJ
ST4 2LW,53.0062,-2.165048,ST42LW
ST4 2RW,53.01095,-2.184442,ST42RW
ST4 3AF,52.99832,-2.163305,ST43AF
ST4 3JP,52.99769,-2.150384,ST43JP
ST4 3NJ,52.99568,-2.154058,ST43NJ
ST4 5AB,52.99773,-2.189839,ST45AB
ST4 5NX,52.98738,-2.201785,ST45NX
ST4 5RE,52.98817,-2.203949,ST45RE
ST4 6AB,53.00952,-2.208163,ST46AB
ST4 7AB,53.01631,-2.189548,ST47AB
ST4 7SN,53.00839,-2.189856,ST47SN
ST4 8GB,52.97039,-2.167086,ST48GB
ST5 1BL,53.01203,-2.22454,ST51BL
ST5 1ED,53.01382,-2.223655,ST51ED
ST5 1EL,53.01314,-2.222593,ST51EL
ST5 1EZ,53.01285,-2.223128,ST51EZ
ST5 1JU,53.01241,-2.216598,ST51JU
ST5 1PE,53.01151,-2.226967,ST51PE
ST5 2BU,53.01475,-2.22758,ST52BU
ST5 2RS,53.01134,-2.231154,ST52RS
ST5 6PQ,53.01618,-2.260649,ST56PQ
ST5 6SR,53.0215,-2.283968,ST56SR
ST5 7AP,53.04923,-2.247424,ST57AP
ST5 7NJ,53.03901,-2.239118,ST57NJ
ST5 7RG,53.04962,-2.24304,ST57RG
ST5 7SF,53.05136,-2.25494,ST57SF
ST5 9GA,53.02171,-2.241154,ST59GA
ST5 9HD,53.02005,-2.231141,ST59HD
ST5 9JR,53.02858,-2.22321,ST59JR
ST5 9QA,53.0301,-2.245152,ST59QA
ST5 9QF,53.02642,-2.250245,ST59QF
ST6 1AP,53.05056,-2.189252,ST61AP
ST6 1AW,53.05041,-2.191698,ST61AW
ST6 1BN,53.05389,-2.187193,ST61BN
ST6 1EA,53.04692,-2.191264,ST61EA
ST6 1EB,53.04704,-2.18852,ST61EB
ST6 1HP,53.04919,-2.182921,ST61HP
ST6 1JQ,53.04632,-2.190561,ST61JQ
ST6 1LH,53.05222,-2.174579,ST61LH
ST6 2EZ,53.04127,-2.19103,ST62EZ
ST6 2HF,53.03983,-2.187802,ST62HF
ST6 3EA,53.04536,-2.196612,ST63EA
ST6 3ES,53.04388,-2.195263,ST63ES
ST6 3PR,53.03899,-2.203309,ST63PR
ST6 3QF,53.04403,-2.201797,ST63QF
ST6 4BF,53.06189,-2.22477,ST64BF
ST6 5AR,53.06115,-2.211591,ST65AR
ST6 5UN,53.06472,-2.204804,ST65UN
ST6 6SB,53.07484,-2.199941,ST66SB
ST6 7JE,53.06276,-2.191156,ST67JE
ST7 1QW,53.06805,-2.258187,ST71QW
ST7 2GU,53.09842,-2.335087,ST72GU
ST7 2HN,53.09932,-2.329867,ST72HN
ST7 2JA,53.09523,-2.314126,ST72JA
ST7 8EH,53.05209,-2.306368,ST78EH
ST8 6DR,53.11662,-2.169506,ST86DR
ST9 0DG,53.01989,-2.070707,ST90DG
ST9 9JL,53.05242,-2.113935,ST99JL
SW11 1SW,51.45997,-0.179391,SW111SW
SW11 2PJ,51.46953,-0.171092,SW112PJ
SW11 3RL,51.47047,-0.176166,SW113RL
SW11 3TZ,51.46699,-0.179947,SW113TZ
SW11 4DS,51.47772,-0.165508,SW114DS
SW11 4ND,51.47367,-0.160587,SW114ND
SW11 4SN,51.47508,-0.164016,SW114SN
SW11 5JE,51.47369,-0.152839,SW115JE
SW11 5QL,51.46518,-0.155371,SW115QL
SW12 0NT,51.44642,-0.141304,SW120NT
SW12 8ET,51.44373,-0.153947,SW128ET
SW12 9ER,51.45024,-0.14833,SW129ER
SW12 9JJ,51.43932,-0.14624,SW129JJ
SW13 9DW,51.48584,-0.232591,SW139DW
SW14 7HQ,51.46814,-0.270781,SW147HQ
SW14 8AB,51.4674,-0.266446,SW148AB
SW14 8AN,51.46512,-0.263509,SW148AN
SW15 2RS,51.45823,-0.206336,SW152RS
SW15 2SH,51.46072,-0.215826,SW152SH
SW15 3PW,51.43332,-0.257493,SW153PW
SW15 5AR,51.45877,-0.237955,SW155AR
SW15 5LH,51.46482,-0.249081,SW155LH
SW16 1HS,51.42995,-0.130636,SW161HS
SW16 1NG,51.43596,-0.129197,SW161NG
SW16 2BF,51.42692,-0.1304,SW162BF
SW16 2HR,51.42629,-0.11945,SW162HR
SW16 2UG,51.43033,-0.126736,SW162UG
SW16 3QF,51.41767,-0.127081,SW163QF
SW16 4AQ,51.40983,-0.122657,SW164AQ
SW16 4HY,51.4055,-0.128269,SW164HY
SW16 4JS,51.41027,-0.120496,SW164JS
SW16 4QQ,51.40789,-0.134311,SW164QQ
SW16 4QR,51.40931,-0.128717,SW164QR
SW16 5FR,51.40631,-0.141334,SW165FR
SW16 5JA,51.41116,-0.142576,SW165JA
SW16 5LG,51.4181,-0.129164,SW165LG
SW16 5LY,51.41587,-0.127946,SW165LY
SW16 5SH,51.42077,-0.128867,SW165SH
SW16 6AB,51.4271,-0.131918,SW166AB
SW16 6EX,51.42268,-0.129753,SW166EX
SW16 6HX,51.42376,-0.130486,SW166HX
SW16 6LG,51.42873,-0.131448,SW166LG
SW17 0SN,51.4294,-0.166235,SW170SN
SW17 0SZ,51.42443,-0.171152,SW170SZ
SW17 7BQ,51.43998,-0.154573,SW177BQ
SW17 7EA,51.44316,-0.165684,SW177EA
SW17 7EW,51.43098,-0.165237,SW177EW
SW17 8HE,51.42693,-0.161918,SW178HE
SW17 8TA,51.42868,-0.164667,SW178TA
SW17 9NJ,51.42354,-0.162312,SW179NJ
SW17 9QH,51.42384,-0.159797,SW179QH
SW17 9SH,51.42359,-0.163648,SW179SH
SW18 1NL,51.46082,-0.198461,SW181NL
SW18 1UQ,51.45742,-0.192765,SW181UQ
SW18 2PU,51.45737,-0.190924,SW182PU
SW18 2SJ,51.45653,-0.188957,SW182SJ
SW18 4FS,51.44842,-0.198646,SW184FS
SW18 4GQ,51.4562,-0.196656,SW184GQ
SW18 4UJ,51.44519,-0.190484,SW184UJ
SW18 5EB,51.4489,-0.199246,SW185EB
SW18 5QY,51.45108,-0.209855,SW185QY
SW19 1EX,51.41891,-0.191177,SW191EX
SW19 1NE,51.41885,-0.198169,SW191NE
SW19 2NE,51.4156,-0.183743,SW192NE
SW19 3AN,51.41329,-0.203608,SW193AN
SW19 3EQ,51.40805,-0.193992,SW193EQ
SW19 3TL,51.40858,-0.187659,SW193TL
SW19 3TZ,51.40919,-0.189403,SW193TZ
SW19 3UX,51.40783,-0.187027,SW193UX
SW19 4EU,51.42017,-0.208991,SW194EU
SW19 5DQ,51.42633,-0.21705,SW195DQ
SW19 8JZ,51.42663,-0.190786,SW198JZ
SW19 8NG,51.42062,-0.204284,SW198NG
SW1E 6QT,51.4972,-0.136301,SW1E6QT
SW1W 0QP,51.49782,-0.144444,SW1W0QP
SW2 1BZ,51.45843,-0.114157,SW21BZ
SW2 1HE,51.44898,-0.124002,SW21HE
SW2 1HJ,51.44743,-0.124641,SW21HJ
SW2 1RS,51.45317,-0.121109,SW21RS
SW2 3BJ,51.43773,-0.118736,SW23BJ
SW2 4RD,51.44132,-0.125265,SW24RD
SW2 4UN,51.4486,-0.125428,SW24UN
SW2 5UA,51.45954,-0.127484,SW25UA
SW20 0UH,51.40646,-0.239377,SW200UH
SW20 8DA,51.40983,-0.2102,SW208DA
SW20 8ZU,51.41007,-0.228324,SW208ZU
SW3 2ST,51.49198,-0.160888,SW32ST
SW3 4SR,51.4874,-0.157313,SW34SR
SW4 0AF,51.46362,-0.140303,SW40AF
SW4 6JP,51.46936,-0.128249,SW46JP
SW4 9AH,51.45261,-0.149127,SW49AH
SW4 9DT,51.45638,-0.143519,SW49DT
SW5 9HR,51.48902,-0.192006,SW59HR
SW6 2JY,51.47213,-0.183659,SW62JY
SW6 2SZ,51.46873,-0.185507,SW62SZ
SW6 3HH,51.46667,-0.193954,SW63HH
SW6 3PA,51.46794,-0.208532,SW63PA
SW6 4HH,51.47644,-0.20002,SW64HH
SW6 4QP,51.47924,-0.194495,SW64QP
SW6 5QE,51.47772,-0.198803,SW65QE
SW6 5UA,51.48021,-0.197769,SW65UA
SW6 7PH,51.48355,-0.21783,SW67PH
SW7 2HQ,51.49475,-0.174002,SW72HQ
SW8 1BG,51.48258,-0.125087,SW81BG
SW8 1EL,51.4794,-0.120954,SW81EL
SW9 0BQ,51.4702,-0.115932,SW90BQ
SW9 0NH,51.4743,-0.113301,SW90NH
SW9 6DE,51.4804,-0.110227,SW96DE
SW9 6HX,51.47704,-0.109746,SW96HX
SW9 7HJ,51.46885,-0.108141,SW97HJ
SW9 8BJ,51.46387,-0.115401,SW98BJ
SW9 8RR,51.4651,-0.102897,SW98RR
SW9 9EZ,51.47023,-0.122411,SW99EZ
SW9 9HF,51.46909,-0.122903,SW99HF
SW9 9PY,51.46932,-0.119439,SW99PY
SY1 1HL,52.70744,-2.755913,SY11HL
SY1 3AB,52.74531,-2.738732,SY13AB
SY1 3AF,52.74538,-2.743726,SY13AF
SY1 3BF,52.74598,-2.736462,SY13BF
SY1 3EH,52.74621,-2.741444,SY13EH
SY1 3FE,52.74566,-2.73502,SY13FE
SY1 3GZ,52.74041,-2.73271,SY13GZ
SY1 3LL,52.73547,-2.738462,SY13LL
SY10 7HD,52.88696,-3.03214,SY107HD
SY10 9NX,52.84234,-3.062393,SY109NX
SY11 1QA,52.86054,-3.054164,SY111QA
SY11 1RB,52.86042,-3.052156,SY111RB
SY11 2NR,52.85834,-3.052655,SY112NR
SY11 2NU,52.85842,-3.052256,SY112NU
SY11 2PA,52.85828,-3.055,SY112PA
SY11 2SZ,52.857,-3.057137,SY112SZ
SY11 3JA,52.88908,-3.028415,SY113JA
SY11 4AD,52.87138,-3.034058,SY114AD
SY12 0EG,52.90683,-2.895327,SY120EG
SY13 1AA,52.9692,-2.681587,SY131AA
SY13 1AD,52.96929,-2.681767,SY131AD
SY13 1BB,52.96997,-2.684875,SY131BB
SY13 1DP,52.96795,-2.683146,SY131DP
SY13 1EA,52.96709,-2.68212,SY131EA
SY13 4AL,52.99384,-2.595565,SY134AL
SY13 4PP,52.91765,-2.597447,SY134PP
SY14 8EW,53.0233,-2.761099,SY148EW
SY2 5ST,52.71815,-2.720612,SY25ST
SY2 5XW,52.71471,-2.721059,SY25XW
SY2 6LG,52.69202,-2.715506,SY26LG
SY3 0HT,52.67472,-2.772549,SY30HT
SY3 5BS,52.70642,-2.80009,SY35BS
SY3 5HJ,52.71557,-2.796971,SY35HJ
SY3 6DU,52.69643,-2.775507,SY36DU
SY3 7FE,52.69607,-2.743923,SY37FE
SY3 7HW,52.69851,-2.758482,SY37HW
SY3 8BD,52.70596,-2.782884,SY38BD
SY3 8HQ,52.71141,-2.756352,SY38HQ
SY3 8JY,52.71091,-2.759674,SY38JY
SY3 9PS,52.69004,-2.772553,SY39PS
SY4 3DH,52.79011,-2.732166,SY43DH
SY4 3QJ,52.78278,-2.784469,SY43QJ
SY4 4NZ,52.78777,-2.655124,SY44NZ
SY4 5AA,52.85578,-2.723186,SY45AA
SY4 5LU,52.86145,-2.71526,SY45LU
SY5 0BP,52.64191,-2.917852,SY50BP
SY5 0PS,52.64885,-2.887504,SY50PS
SY5 0QB,52.6497,-2.883102,SY50QB
SY5 7BG,52.6459,-2.745496,SY57BG
SY6 6BH,52.53899,-2.807114,SY66BH
SY7 0LB,52.36139,-2.876431,SY70LB
SY7 9AW,52.40928,-2.802346,SY79AW
SY7 9NN,52.43991,-2.833738,SY79NN
SY8 1EN,52.37639,-2.723526,SY81EN
SY8 1FF,52.36525,-2.692987,SY81FF
SY8 1NH,52.36707,-2.718952,SY81NH
SY8 1SX,52.36979,-2.705161,SY81SX
SY8 1XE,52.36748,-2.696635,SY81XE
TA1 1BT,51.02131,-3.106353,TA11BT
TA1 1DG,51.01954,-3.109177,TA11DG
TA1 1NL,51.01992,-3.105265,TA11NL
TA1 1RZ,51.01518,-3.101788,TA11RZ
TA1 1SW,51.0171,-3.098968,TA11SW
TA1 1UR,51.01836,-3.105342,TA11UR
TA1 2DT,51.02095,-3.073579,TA12DT
TA1 2DX,51.0249,-3.072544,TA12DX
TA1 2EP,51.01851,-3.077515,TA12EP
TA1 2ES,51.01767,-3.075172,TA12ES
TA1 2LR,51.0214,-3.064194,TA12LR
TA1 3EN,51.01517,-3.095957,TA13EN
TA1 3FA,51.01501,-3.090065,TA13FA
TA1 3GH,51.01226,-3.092167,TA13GH
TA1 3PJ,51.01305,-3.103077,TA13PJ
TA1 3SS,51.01048,-3.097314,TA13SS
TA1 3UF,51.01533,-3.090814,TA13UF
TA1 4AJ,51.01454,-3.104153,TA14AJ
TA1 4EA,51.01348,-3.105811,TA14EA
TA1 4PX,51.01159,-3.110541,TA14PX
TA1 4QL,51.00669,-3.112947,TA14QL
TA1 4TY,51.00524,-3.121308,TA14TY
TA10 0QN,51.05815,-2.854623,TA100QN
TA11 6SB,51.05922,-2.748122,TA116SB
TA11 7DR,51.08099,-2.608983,TA117DR
TA12 6HB,50.97932,-2.768886,TA126HB
TA18 7BQ,50.89106,-2.795325,TA187BQ
